APOGEE_ID,RA,DEC,APOGEE_Net_Logg,mean_Logg,sd_Logg,APOGEE_Net_Teff,mean_Teff,sd_Teff,APOGEE_Net_FeH,mean_FeH,sd_FeH,SNR,star_path,telescope,field,survey,programname,targflags,nvisits_,combtype,starflag,starflags,andflag,andflags,vhelio_avg,vscatter,verr,l,b,sagitta_predicted_av,sagitta_predicted_pms,sagitta_predicted_age,GEDR3_source_id,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,ra_error,dec_error,parallax,parallax_error,parallax_corr,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag_corrected,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_error_corrected,phot_bp_rp_excess_factor_corrected,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,Av_med,Av_low,Av_high,mass,mass_low,mass_high,chi2_mass,age,age_low,age_high,chi2_age,lgL,lgL_e,T,Te,lgg,lgg_e,j_k,PC1,PC2,PC3,hdbcluster,hdb_membership_prob,hdb_outlier_scores,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,d2M,kk,logmeanTef
2M20251311+3806278,306.3046,38.1077,4.3665,4.324,0.1526,5844.1279,5819.2568,277.0625,-0.3502,-0.421,0.0976,87.439,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20251311+3806278.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-15.727141,2.4208174,1.9263799,76.7208743324472,0.159412879134095,2.499811,4.546944E-08,NA,2.05810414162231E+018,306.30470890458,38.10774055277,0.0009115,0.0007398,7.46,0.035,0.043,0.2304,0.0474,0.281141210804473,4.8646,6,-2.28,0.046,-5.55,0.056,401,-0.9877,408.77,0.068,0.2431,31,NA,NA,27,0.964,false,18.491331,15.406357,16.68857,0.014316,0.004198,0.002879,0.015,3.084974,NA,NA,0,NA,NA,1.53723063047E+017,NA,NA,641427821,3610.8655,3128.5398,4264.153,3211.8186,2877.932,3611.1206,4.76,4.6,5.1,4.241,3.814,4.598,6.819,0.473,0.327,0.692,1633.667,1.913,0.165,5796.957,271.317,3.139,0.109,1.286,0.247520502609939,-0.386109821876087,0.699752914553857,3,0.495253108247213,0.673735521902928,J202513.08+380627.5,11.195,11.157,12.565,9.1,13.093,12.239,11.807,0.023,0.022,0.501,0.032,0.036,0.043,3.06913780135103E+018,0d00,1,11nn,AACU,0.403,1.16835185024705,3.76487,3.76486752274799,,3.76486752274799
2M20342682+4111314,308.6118,41.1921,4.0946,4.1218,0.1971,6123.4038,5819.3779,257.3625,-0.9627,-0.8511,0.1164,76.8346,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20342682+4111314.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,100.45339,46.372257,3.6070998,80.2602024693195,0.534167076682251,2.822939,0.3959617,NA,2.06786093292668E+018,308.61179141142,41.19206600778,0.0013029,0.0012231,115.75,0.0604,0.0644,0.4063,0.0768,0.454423304273768,5.2891,5.257,-2.954,0.081,-4.348,0.077,418,-1.0734,423.93,0,0,31,NA,NA,28,0.962,false,19.469587,16.321999,17.718569,0.067272,0.044472,0.016753,0.165,3.147589,NA,NA,0,NA,NA,1.57433086117971E+017,1.23766315229617E+018,NA,656400736,2273.1934,1901.7806,2672.751,2033.0295,1774.4247,2489.7603,6.97,6.57,7.12,3.273,2.895,3.629,12.458,1.216,0.902,1.778,13.433,1.682,0.16,6143.275,266.302,3.379,0.096,2.423,0.142461752487415,-0.27782313803782,0.555138668820432,3,0.539947689004784,0.642038574151288,J203426.81+411131.5,9.809,9.161,7.316,4.659,13.478,12.116,11.055,0.023,0.02,0.041,0.201,0.024,0.017,0.016,3.08514080135104E+018,00hd,1,14,AAAB,0.133,0.758684588902886,3.76488,3.76487656041661,3.76487656041661
2M20230930+3936003,305.7888,39.6001,4.5681,4.6313,0.1175,6108.4082,5821.2896,301.13,-0.609,-0.5121,0.1028,83.3245,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20230930+3936003.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,25.05841,0,1.9551641,77.7110859912421,1.34611605646162,0.5135064,1.2010118E-05,NA,2.06743831244537E+018,305.78879321379,39.60009529189,0.0036186,0.0034135,4.3,0.1551,0.1835,-0.099,0.1979,-0.066732663799776,-0.5001,6.491,-3.836,0.212,-5.236,0.224,375,172.6866,53271.55,2.172,1155,31,NA,NA,26,11.966,false,15.94766,14.078172,15.085575,0.003506,0.003918,0.003377,0.075,1.869488,NA,NA,0,NA,NA,1.55523057887501E+017,NA,NA,649406511,3631.5889,2674.05,4963.7783,3789.1025,2664.409,4643.0825,3.23,2.94,3.48,4.351,3.598,4.999,8.013,0.519,0.299,0.955,1633.667,2.035,0.24,6093.965,273.493,3.136,0.169,1.432,0.610295861903841,-0.422278614288527,1.23380053151547,0,0,0.89987522363772,J202309.31+393600.1,10.312,9.751,7.351,5.387,12.561,11.837,11.129,0.021,0.017,0.023,0.042,0.025,0.021,0.016,3.05813930135104E+018,0hhh,0,nnnn,AAAA,0.216,0.604372679231967,3.76502,3.76501920528959,3.76501920528959
2M20251929+3854501,306.3304,38.9139,4.0818,4.1216,0.1555,5909.8623,5821.3413,277.3114,-0.9049,-0.7975,0.1075,76.2421,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20251929+3854501.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",5,0,16777216,MTPFLUX_LT_75,0,-2.4709156,73.963295,1.9685237,77.3907706050255,0.608438920503042,2.789566,0.22112182,NA,2.06116610970883E+018,306.33038788618,38.91392463086,0.0031562,0.0024354,178.52,0.1082,0.1507,0.441,0.1529,0.440996557434273,2.8837,5.613,-2.822,0.151,-4.852,0.196,367,0.8739,471.86,0.696,2.953,95,1.1698,0.0403,27,1.032,false,20.878819,17.200378,18.620697,0.148533,0.026526,0.006933,0.109,3.67844,NA,NA,0,NA,NA,1.54693063303707E+017,NA,NA,645421938,2575.6467,1761.4933,3656.354,3426.5642,2359.1611,4626.907,7.08,6.93,7.48,3.548,2.841,4.198,0.725,0.841,0.452,1.778,1,1.719,0.313,5930.617,268.66,3.325,0.217,1.661,0.165452098954216,-0.35120274855868,0.476941011722732,3,0.578931611100447,0.608897306114025,J202519.28+385450.1,11.798,11.69,11.501,8.5,13.793,12.694,12.132,0.026,0.03,0.022,0.022,0.022,3.05813930135102E+018,00pp,1,99nn,AAUU,0.065,1.15574173629891,3.76502,3.76502306232584,,3.76502306232584
2M20331029+4123446,308.2929,41.3957,4.079,4.0954,0.211,6191.0693,5823.0874,324.1107,-0.7826,-0.6445,0.1259,68.6667,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20331029+4123446.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,2048,PERSIST_LOW,0,19.013247,61.293156,1.1538223,80.2807524567845,0.847915494362545,2.8418174,1.4531599E-09,NA,2.06783241864335E+018,308.292854268,41.3957223083,0.0003419,0.00028,147.24,0.0134,0.0168,0.7695,0.017,0.798619069008126,45.2903,9.916,-6.739,0.018,-7.274,0.02,374,-0.0929,370.62,0,2.092E-15,31,NA,NA,25,0.996,false,15.128967,13.796123,14.538515,0.003083,0.003846,0.002766,0.004,1.332845,NA,NA,0,NA,NA,1.57673082928625E+017,NA,NA,657393859,1255.351,1229.0319,1282.8881,1253.0942,1230.2852,1280.5,1.5,1.24,1.97,1.724,1.649,1.95,14.768,6.531,3.35,8.128,34.221,0.788,0.097,5988.25,414.049,3.933,0.03,0.467000000000001,0.978042617467302,-1.08295187260222,0.073567147671131,0,0,0.891723775649889,J203310.26+412344.4,12.282,12.366,10.574,8.165,12.699,12.429,12.232,0.037,0.051,0.023,0.023,0.022,3.08514080135105E+018,0,1,nnnn,AAUU,0.465,0.81002590482963,3.76515,3.76515330857838,,3.76515330857838
2M20243481+3822582,306.1451,38.3828,4.1434,4.147,0.1817,6089.7856,5824.2988,318.9254,-0.8547,-0.7117,0.1421,59.7947,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20243481+3822582.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,2052,"BRIGHT_NEIGHBOR,PERSIST_LOW",2048,PERSIST_LOW,-88.34962,36.55923,2.9203863,76.8734073296227,0.420384639334776,2.8215923,0.16716845,NA,2.06113708002054E+018,306.1450727768,38.38277156972,0.0006461,0.0005806,23.94,0.0259,0.0317,0.5311,0.0353,0.564116478827645,15.0554,4.556,-2.036,0.037,-4.076,0.039,400,14.1644,967.78,0.249,9.977,31,NA,NA,29,1.543,false,16.504591,14.566502,15.616485,0.00656,0.005724,0.002814,0.101,1.938089,NA,NA,0,NA,NA,1.5405306145067E+017,NA,NA,642421442,1791.8707,1700.9136,1888.9716,1791.1256,1694.5701,1907.3597,3.06,2.7,3.31,2.199,2.099,2.399,32.717,3.673,2.372,4.416,14.381,1.163,0.082,6103.795,308.174,3.716,0.031,0.826000000000001,-0.13779973952419,-0.283196339850932,0.460752314042524,3,0.566185723503196,0.620388285653721,J202434.79+382258.1,11.936,11.869,10.923,8.688,13.071,12.55,12.245,0.027,0.027,0.368,0.389,0.023,0.018,0.023,3.06913780135105E+018,0hh0,0,22nn,AACC,0.18,1.00957134276559,3.76524364718796
2M20313473+4104200,307.8947,41.0722,4.2923,4.3288,0.1298,5881.0205,5825.0156,161.4574,-0.1836,-0.1993,0.0831,56.5572,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20313473+4104200.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",4,0,0,0,-20.847435,1.6571554,0.24326055,79.8426397053182,0.897165764955714,1.192237,0.689789,NA,2.06779839820724E+018,307.8946938277,41.07220013431,0.021222,0.0139863,179.81,0.6573,0.7545,1.1484,0.8793,1.14844047001534,1.306,5.457,-2.73,0.886,-4.725,1.327,279,1.8251,375.69,3.794,4.718,95,1.0852,0.2032,19,1.078,false,21.31673,18.942093,20.627464,0.312821,0.046581,0.007737,1.018,2.374638,NA,NA,0,NA,NA,1.57283078947247E+017,1.23766314961201E+018,NA,NA,1693.0938,963.1802,2696.7217,2314.9592,1882.4758,3040.055,9.33,9.18,9.59,2.8,2,3.513,15.423,1.82,0.933,4.316,0.333,1.39,0.39,5899.295,172.198,3.548,0.262,2.741,-0.354078146282003,-0.913455339196902,-0.003356170231029,3,0.065297078127277,0.823814628846033,J203134.72+410420.0,10.498,9.699,8.041,6.137,14.566,12.826,11.825,0.024,0.022,0.047,0.356,0.035,0.023,0.017,3.08514080135103E+018,0,1,nnnn,AAAB,0.057,1.02734090273713,3.7653,3.76529709278558,3.76529709278558
2M20215994+3726235,305.4998,37.4399,3.5042,3.5607,0.0694,5672.853,5830.3774,115.6292,-1.1374,-1.1661,0.0388,383.6002,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20215994+3726235.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,822.0989,0,2.3213184,75.8089273823888,0.297202722384266,2.7562685,1.1490486E-09,NA,2.05796742852274E+018,305.49981831125,37.43972348497,0.0005977,0.0005436,175.32,0.0242,0.0294,0.6023,0.0333,0.607369287583042,18.0931,7.161,-3.534,0.034,-6.228,0.037,379,10.2057,5126.1,0.339,144.5,95,1.2827,0.0074,28,1.395,false,NA,NA,12.620819,NA,NA,0.006556,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,638428965,1658.9259,1567.244,1744.4655,NA,NA,NA,4,3.93,4.09,4.111,4.002,4.323,24.167,169.836,149.634,179.899,28.598,2.711,0.057,5663.696,126.364,2.307,0.102,0.876999999999999,0.504991206330855,-0.322004852195502,-0.090762839382115,0,0,0.843210176464345,J202159.94+372623.4,7.962,7.636,7.038,6.962,9.149,8.614,8.272,0.022,0.018,0.023,0.114,0.022,0.018,0.016,3.05013780135102E+018,00hH,1,nnnn,AAAB,0.075,0.924543146760886,3.7657,3.76569666752619,3.76569666752619
2M20233453+3927125,305.8939,39.4535,4.7079,4.6515,0.1344,5815.7373,5839.9673,287.551,-0.6097,-0.5734,0.1023,72.5381,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20233453+3927125.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,2048,PERSIST_LOW,0,-8.652452,13.916479,1.4481412,77.6373713264585,1.1956736563128,2.61953,0.03325673,NA,2.0672460009887E+018,305.89390983199,39.453475577,0.0006352,0.0005149,159.49,0.0233,0.0273,0.3673,0.0308,0.40632231080663,11.9198,4.892,-1.229,0.033,-4.736,0.039,424,1.7343,489.24,0.054,0.3463,31,NA,NA,27,1.06,false,17.201546,14.806067,15.928277,0.006885,0.003963,0.002799,0.016,2.395479,NA,NA,0,NA,NA,1.55343058938585E+017,NA,NA,648410405,2436.3428,2256.8562,2618.481,2388.9229,2261.5972,2542.7417,3.59,3.44,4.01,3.174,2.958,3.398,9.669,1.245,0.785,1.603,5.328,1.516,0.093,5819.691,305.012,3.441,0.042,0.863,-0.20646195822058,-0.510741558765384,0.815319153793353,3,0.456555776927855,0.696968015819757,J202334.52+392712.3,11.925,11.884,11.082,8.817,12.931,12.383,12.068,0.027,0.029,0.021,0.018,0.022,3.05813930135103E+018,ddHD,0,00nn,AAUU,0.258,1.02817826734766,3.76641,3.76641041535395,,3.76641041535395
2M20175372+3921391,304.4738,39.3609,4.0925,4.0543,0.0543,5876.1523,5843.0513,54.9861,-0.1368,-0.131,0.0292,172.6856,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20175372+3921391.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,4,BRIGHT_NEIGHBOR,4,BRIGHT_NEIGHBOR,-16.13528,0.120036006,0.09188653,76.9385139115376,2.0468464218011,0.5101688,3.6742134E-07,NA,2.06138072495436E+018,304.47383254721,39.36090247157,0.0073188,0.0057687,160.52,0.2765,0.3258,-0.1762,0.3595,-0.14717434928145,-0.4903,7.024,-3.693,0.37,-5.975,0.445,363,293.3964,215661.58,3.842,7940,95,1.5234,0.0775,27,23.996,false,14.930817,12.974781,14.047637,0.003999,0.004712,0.004845,0.131,1.956036,NA,NA,0,NA,NA,1.55233044738414E+017,NA,NA,647402039,4544.0825,2508.8938,9448.572,2783.0623,2308.107,5534.5034,3.35,3.31,3.4,5.075,3.876,6,5.363,84.145,0.229,156.686,91.597,2.78,0.678,5878.953,58.745,2.329,0.571,1.546,0.866347248329658,-0.099526366730234,0.894758675792587,0,0,0.900520771732013,J201753.70+392138.9,8.61,8.065,4.807,1.967,11.244,10.342,9.698,0.023,0.021,0.022,0.015,0.021,0.019,0.016,3.03813930135102E+018,0hdh,3,113n,AAAA,0.272,0.827790582320921,3.76663969928462
2M20244479+3935299,306.1866,39.5916,4.2158,4.3695,0.1505,5951.7563,5843.4351,313.0383,-0.6489,-0.5576,0.1099,86.6777,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20244479+3935299.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,0,0,10.726052,21.577662,3.809227,77.8802035919795,1.09029561111955,2.4508636,0.6443112,NA,2.06725091443123E+018,306.18663263067,39.59167155621,0.000816,0.0006623,18.32,0.0303,0.0394,0.8051,0.0421,0.844073244029024,19.1111,4.309,-1.495,0.042,-4.041,0.05,400,6.0966,616.29,0.248,5.327,31,NA,NA,27,1.224,false,17.483654,15.043556,16.204378,0.017066,0.007093,0.004167,0.052,2.440098,NA,NA,0,NA,NA,1.55513061866181E+017,NA,NA,648411491,1189.7526,1140.735,1236.547,1171.1102,1116.5758,1233.0404,5.73,5.33,6,2.196,2.099,2.271,3.867,4.028,3.468,4.571,13.633,1.27,0.09,6465.469,329.857,3.698,0.03,2.337,-0.458652479248765,-0.556981922936286,0.34233340318348,3,0.435393799629083,0.708325942753275,J202444.79+393530.0,9.495,8.82,6.029,3.664,12.828,11.52,10.491,0.03,0.02,0.013,0.028,0.021,0.018,0.016,3.05813930135104E+018,0hdh,0,nnnn,AAAA,0.135,0.751262588293431,3.76667,3.76666822491953,3.76666822491953
2M20211686+3850418,305.3203,38.845,3.9267,3.959,0.1696,6238.9004,5844.7261,316.302,-1.0052,-0.8502,0.1043,79.6915,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20211686+3850418.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",4,0,1024,PERSIST_MED,0,-47.503883,43.414295,0.6476673,76.8836650329248,1.21339168207039,2.604101,5.138305E-10,NA,2.06119720957274E+018,305.32030021265,38.84495078071,0.0003447,0.0003153,149.98,0.0148,0.0163,0.5326,0.0195,0.561732824074903,27.3777,6.219,-3.309,0.02,-5.266,0.021,487,8.8281,827.49,0.138,7.958,31,NA,NA,29,1.297,false,15.071865,13.887415,14.581024,0.003408,0.00395,0.002776,0.024,1.18445,NA,NA,0,NA,NA,1.54613053202855E+017,NA,NA,645416888,1764.6343,1703.0571,1839.7699,1776.87,1721.7509,1835.994,1.52,1.08,1.69,1.899,1.807,2.049,16.734,5.624,4.266,6.531,25.726,1.024,0.087,6214.412,335.367,3.825,0.027,0.698,0.287230484585507,-0.391371129836542,0.280185858218219,3,0.486995455845245,0.678987285619122,J202116.86+385041.7,11.302,10.406,6.352,3.692,12.952,12.583,12.254,0.023,0.02,0.016,0.022,0.024,0.021,0.02,3.05813930135101E+018,0,0,1211,AAAA,0.12,0.662870778758416,3.76676,3.76676416373639
2M20333433+4118113,308.3931,41.3032,3.2399,3.243,0.0507,5795.2412,5844.9351,77.8114,-1.2486,-1.2569,0.04,428.6544,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20333433+4118113.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,16777216,MTPFLUX_LT_75,16777216,MTPFLUX_LT_75,712.0256,6.651025,3.988243,80.2512099403784,0.732410481151289,2.9846716,4.202199E-11,NA,2.06778403583509E+018,308.39306348445,41.3031742341,0.0002645,0.0002156,169.48,0.0104,0.013,0.578,0.0137,0.583140185373855,42.1414,5.18,-2.85,0.014,-4.326,0.016,357,2.7179,1005.62,0.112,18.14,31,NA,NA,28,1.103,false,13.520648,11.050073,12.184132,0.004928,0.005143,0.00304,0.006,2.470575,NA,NA,0,NA,NA,1.57563083930995E+017,1.23766314907527E+018,NA,657394287,1706.6556,1664.6191,1747.1776,1720.8849,1685.6864,1757.8,3.69,3.64,3.75,4.149,4.075,4.225,0.333,164.07,156.686,171.803,0.667,2.746,0.029,5759.703,80.9,2.31,0.044,1.251,0.219379622136975,0.155037485744749,-0.106093758167626,0,0,0.836434498800983,J203334.33+411811.4,7.076,6.783,5.722,2.879,9.098,8.419,7.847,0.043,0.021,0.027,0.087,0.022,0.018,0.014,3.08514080135104E+018,hhdd,1,0,AAAA,0.098,0.701574289494713,3.76677969327915
2M20354558+4229276,308.9399,42.491,4.5448,4.5172,0.1218,6301.5562,5846.2461,229.1806,-0.9241,-0.7507,0.0817,90.3234,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20354558+4229276.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",4,0,4,BRIGHT_NEIGHBOR,0,-26.642948,21.307125,2.1889386,81.4466599554494,1.11683677343997,2.871971,0.0010544066,NA,2.06948150998765E+018,308.93991287565,42.49098809148,0.0024589,0.0021305,163.55,0.1029,0.1191,0.6759,0.1285,0.675938766133304,5.261,4.447,-3.084,0.133,-3.204,0.151,370,0.9252,538.46,0.72,4.755,95,1.129,0.0329,24,1.034,false,20.987171,16.82166,18.261455,0.132649,0.010979,0.004074,0.041,4.165512,NA,NA,0,NA,NA,1.5898308939921E+017,1.23766314853892E+018,NA,663386276,1450.5302,1179.887,1790.9814,1603.1313,1284.8969,2162.591,7.74,7.35,7.9,2.409,2.121,2.888,6.248,2.951,1.799,4.316,7.638,1.374,0.19,6311.028,246.599,3.607,0.114,2.41,-0.247078189703617,-0.565787579474056,0.657879655927107,3,0.709720699514653,0.432680935452524,J203545.57+422927.6,9.93,9.201,8.949,3.855,13.598,12.229,11.188,0.026,0.025,0.224,0.148,0.022,0.023,0.016,3.09414240135102E+018,ddh0,0,21n1,AABB,0.055,0.777234451100755,3.76688,3.76687709320109
2M20332595+4123041,308.3582,41.3845,4.488,4.4648,0.1486,5982.2354,5847.1714,175.1729,-0.1329,-0.1425,0.0885,41.9694,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20332595+4123041.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,0,0,-10.167518,0.5675623,0.18530081,80.3009114478024,0.801881482424375,2.977649,0.8873846,6.6602674,2.06787907486862E+018,308.35815405695,41.38448424833,0.0011838,0.0009474,148.38,0.0448,0.0577,0.5743,0.0596,0.617619708190771,9.6313,4.832,-2.865,0.063,-3.891,0.069,318,-0.6527,310.95,0,0,31,NA,NA,24,0.973,false,18.496292,15.849785,17.01602,0.013055,0.004423,0.002862,-0.011,2.646507,NA,NA,0,NA,NA,1.57663083581592E+017,NA,NA,657394166,1674.6382,1503.3925,1869.041,1644.8673,1505.9425,1828.0272,4.19,4.05,4.5,1.914,1.803,2.099,31.352,4.842,3.981,5.957,7.184,0.949,0.109,5995.15,161.34,3.84,0.063,1.054,-0.11821249139777,-0.535405849459836,0.648158124949436,3,0.761277376137923,0.310157627523449,J203325.97+412304.3,12.575,12.817,9.403,5.641,13.753,13.03,12.699,0.027,0.04,0.03,0.03,0.029,3.08514080135105E+018,000d,1,21nn,AAUU,0.279,1.29095493444583,3.76695,3.76694582463653,,,3.76694582463653
2M20314089+4048442,307.9204,40.8123,4.4133,4.5513,0.1058,5962.1709,5847.459,243.1017,-0.521,-0.468,0.074,96.2814,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20314089+4048442.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,2048,PERSIST_LOW,0,-6.0216317,0.4081978,0.25728345,79.644526303547,0.727803943715964,2.8918388,0.9667928,6.9048233,2.0677468285345E+018,307.92043552594,40.81226408842,0.0007218,0.0006953,56.21,0.0321,0.0345,0.6727,0.0402,0.71780634236017,16.7387,5.311,-3.294,0.045,-4.167,0.044,424,6.4395,665.97,0.253,5.702,31,NA,NA,28,1.23,false,17.752834,14.979378,16.211487,0.00722,0.004308,0.002823,0.037,2.773457,NA,NA,0,NA,NA,1.56973079204285E+017,1.23766314961194E+018,NA,655405966,1378.4312,1324.4742,1445.6641,1387.9075,1323.8221,1448.9955,4.99,4.79,5.38,2.6,2.447,2.8,11.875,2.265,1.514,2.819,8.872,1.29,0.077,5952.507,267.634,3.61,0.027,1.895,-0.087234533621227,-0.711511804817967,0.601324627171536,3,0.706948620059251,0.438047412565882,J203140.89+404844.2,9.546,8.763,6.895,5.297,12.724,11.684,10.829,0.023,0.019,0.018,0.036,0.023,0.022,0.018,3.08514080135103E+018,0o00,0,100,AAAA,0.064,0.718897680633498,3.76697,3.76696718539591
2M20240074+3941066,306.0031,39.6852,3.7698,3.8474,0.1524,5855.8828,5851.1387,98.1701,-0.1473,-0.1448,0.0557,56.3198,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20240074+3941066.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-11.186982,0.128646,0.10825005,77.8754765027626,1.25972867593958,2.7300408,0.42142695,NA,2.06744284793078E+018,306.0031235801,39.68518070785,0.0014176,0.0011198,175.51,0.0518,0.0663,0.4679,0.0689,0.519222041382441,6.7858,4.66,-1.246,0.07,-4.49,0.088,447,2.0569,549.22,0.26,1.525,31,NA,NA,29,1.069,false,19.26379,16.207232,17.486948,0.02737,0.004929,0.002984,0.02,3.056559,NA,NA,0,NA,NA,1.55623060031113E+017,NA,NA,649407614,1997.7523,1737.7015,2323.6196,1836.8503,1638.7516,2053.172,4.63,4.57,4.68,2.299,2.099,2.582,7.582,2.918,2.042,3.846,8.599,1.082,0.131,5847.9,82.593,3.74,0.086,1.167,-0.111719760932809,-0.058650724738276,0.282059148928031,3,0.353184727906827,0.745397197138041,J202400.75+394106.4,12.509,12.609,11.214,8.602,13.915,13.135,12.748,0.034,0.044,0.343,0.026,0.023,0.029,3.05813930135104E+018,0h00,0,11nn,AABU,0.177,1.19119547807202,3.76724,3.76724039309118,,3.76724039309118
